,rd_dens,ag_dens,ivs_dens,av_veg_dep,Shape_Leng,Shape_Area,geometry,indx
10,1.6687988553,0.2475,44.803125,76.6706934603,16000.0,16000000.0,"POLYGON ((720973.1052999999 3686921.317500001, 716973.1052999999 3686921.317500001, 716973.1052999999 3690921.317500001, 720973.1052999999 3690921.317500001, 720973.1052999999 3686921.317500001))",10
11,0.598707087022,0.0,65.1577937919,72.3657660148,14593.418739,13061215.7115,"POLYGON ((723458.8048 3686921.317500001, 720973.1052999999 3686921.317500001, 720973.1052999999 3690921.317500001, 724817.6268999996 3690921.317500001, 724799.0181999998 3690856.5931, 724678.8389999997 3690423.644400001, 724562.6524999999 3689989.6404, 724413.2665999997 3689565.4169, 724281.6639 3689135.5513, 724190.4358999999 3688696.130999999, 724143.1441000002 3688248.9816, 723960.0023999996 3687840.201199999, 723769.4566000002 3687430.1415, 723559.7143000001 3687034.783500001, 723458.8048 3686921.317500001))",11
12,3.78850583658,49.7880383521,62.8668023981,80.4366758663,12026.7200548,4665578.47403,"POLYGON ((712973.1052999999 3690921.317500001, 711958.7894000001 3690921.317500001, 712172.8444999997 3691146.677100001, 712170.8709000004 3691231.4187, 712253.5698999995 3691318.6863, 712251.5685999999 3691403.4287, 712417.0036000004 3691577.405999999, 712404.9840000002 3692087.1666, 712318.2983999997 3692169.883300001, 712314.3139000004 3692339.922499999, 712140.9242000002 3692505.6614, 712138.9308000002 3692590.652799999, 712052.2461999999 3692673.4242, 712050.2527000001 3692758.4154, 711963.5669999998 3692841.158600001, 711961.5455 3692926.150599999, 711788.1826999998 3693091.913899999, 711786.1887999997 3693176.9046, 711699.5311000003 3693259.673800001, 711695.5076000001 3693429.4334, 711522.1425000001 3693595.1669, 711520.1202999996 3693680.1581, 711433.4417000003 3693763.1494, 711431.4404999996 3693847.9449, 711344.7607000005 3693930.9081, 711342.767 3694015.9257, 711255.9961000001 3694098.6691, 711252.0267000003 3694268.4252, 711078.6323999995 3694434.183900001, 711076.6371999998 3694519.1732, 710903.2411000002 3694684.903100001, 710901.2467 3694769.9198, 710814.5590000004 3694852.6866, 710812.9698999999 3694921.317500001, 712973.1052999999 3694921.317500001, 712973.1052999999 3690921.317500001))",12
13,2.58484225978,17.58375,80.04375,85.8875607513,16000.0,16000000.0,"POLYGON ((716973.1052999999 3690921.317500001, 712973.1052999999 3690921.317500001, 712973.1052999999 3694921.317500001, 716973.1052999999 3694921.317500001, 716973.1052999999 3690921.317500001))",13
14,0.695767632732,0.0225,49.69125,69.753044963,16000.0,16000000.0,"POLYGON ((720973.1052999999 3690921.317500001, 716973.1052999999 3690921.317500001, 716973.1052999999 3694921.317500001, 720973.1052999999 3694921.317500001, 720973.1052999999 3690921.317500001))",14
15,0.942688307088,0.0,45.9302561748,65.3861297036,15866.6673841,15958108.2503,"POLYGON ((724973.1052999999 3691456.159299999, 724923.1902000001 3691288.486300001, 724817.6268999996 3690921.317500001, 720973.1052999999 3690921.317500001, 720973.1052999999 3694921.317500001, 724973.1052999999 3694921.317500001, 724973.1052999999 3691456.159299999))",15
16,0.0629783124689,0.0,76.828426416,73.4480300188,8597.57720043,2351082.90546,"POLYGON ((724973.1052999999 3691456.159299999, 724973.1052999999 3694921.317500001, 726366.4850000003 3694921.317500001, 726250.2818 3694627.574999999, 726096.7707000002 3694204.785599999, 725929.4195999997 3693787.5845, 725734.2868999997 3693381.843, 725542.7739000004 3692974.6697, 725360.2040999997 3692563.296399999, 725194.4153000005 3692145.3698, 725051.4057999998 3691719.183499999, 724973.1052999999 3691456.159299999))",16
17,1.52145798679,64.7005303548,49.2280682854,77.3641210017,14485.770355,13128485.8925,"POLYGON ((712973.1052999999 3694921.317500001, 710812.9698999999 3694921.317500001, 710812.5911999997 3694937.6745, 710639.1939000003 3695103.4026, 710637.199 3695188.4188, 710377.0568000004 3695436.9131, 710375.0615999997 3695521.929, 709594.8302999996 3696267.67, 709592.8246999998 3696352.4069, 709506.1161000002 3696435.4487, 709482.1814999999 3697454.6723, 709395.4897999996 3697537.433700001, 709385.4939000001 3697962.167400001, 709298.8101000004 3698045.178200001, 709278.2559000002 3698921.317500001, 712973.1052999999 3698921.317500001, 712973.1052999999 3694921.317500001))",17
18,2.46307505499,7.88625,73.49625,83.0165101975,16000.0,16000000.0,"POLYGON ((716973.1052999999 3694921.317500001, 712973.1052999999 3694921.317500001, 712973.1052999999 3698921.317500001, 716973.1052999999 3698921.317500001, 716973.1052999999 3694921.317500001))",18
19,2.07182296901,4.06125,48.560625,79.3353793273,16000.0,16000000.0,"POLYGON ((720973.1052999999 3694921.317500001, 716973.1052999999 3694921.317500001, 716973.1052999999 3698921.317500001, 720973.1052999999 3698921.317500001, 720973.1052999999 3694921.317500001))",19
20,0.34476802569,0.0,74.55375,73.7489400192,16000.0,16000000.0,"POLYGON ((724973.1052999999 3694921.317500001, 720973.1052999999 3694921.317500001, 720973.1052999999 3698921.317500001, 724973.1052999999 3698921.317500001, 724973.1052999999 3694921.317500001))",20
21,0.0,0.0,71.8701365919,65.9956363059,14379.2849594,11311652.3573,"POLYGON ((728973.1052999999 3698081.3605, 728661.7282999996 3697824.235200001, 728344.7166999998 3697501.9047, 728002.7133999998 3697205.320800001, 727675.3985000001 3696894.466499999, 727398.1151000001 3696538.2904, 727204.6357000005 3696129.912900001, 726913.4726 3695789.562999999, 726622.3629999999 3695447.457900001, 726415.7236000001 3695045.784499999, 726366.4850000003 3694921.317500001, 724973.1052999999 3694921.317500001, 724973.1052999999 3698921.317500001, 728973.1052999999 3698921.317500001, 728973.1052999999 3698081.3605))",21
22,0.0,0.0,35.4361208386,58.2979591837,3487.07455888,449541.304833,"POLYGON ((728973.1052999999 3698081.3605, 728973.1052999999 3698921.317500001, 730160.0685000001 3698921.317500001, 730115.1177000003 3698893.1557, 729713.6710000001 3698680.1052, 729355.5798000004 3698405.881200001, 729010.5022999998 3698112.241800001, 728973.1052999999 3698081.3605))",22
23,0.513687649894,0.0,0.0,60.1445783133,1290.25888896,75358.4992199,"POLYGON ((704973.1052999999 3702613.173900001, 704954.0012999997 3702612.6927, 704867.3109999998 3702695.7193, 704782.5667000003 3702693.7128, 704544.3645000001 3702921.317500001, 704973.1052999999 3702921.317500001, 704973.1052999999 3702613.173900001))",23
24,0.786373391968,0.372747996372,0.349451246599,73.2367240972,10996.1889986,3863199.84015,"POLYGON ((708973.1052999999 3700930.3265, 708890.2017999999 3701009.7094, 708720.7874999996 3701005.4518, 708634.0718 3701088.4586, 708549.4012000002 3701086.1753, 708462.7131000003 3701169.1808, 708378.0444 3701166.953, 708291.3005999997 3701249.960000001, 708206.6023000004 3701247.677300001, 707859.8587999996 3701579.194499999, 707775.0865000002 3701577.1919, 707515.0579000004 3701825.700999999, 707430.3399999999 3701823.668400001, 707343.6420999998 3701906.421399999, 707258.8985000001 3701904.4452, 707085.5384999998 3702070.1995, 707000.8492999999 3702068.193299999, 706827.4611 3702233.9474, 706658.0187999997 3702229.6862, 706571.3202 3702312.4377, 706486.6596999997 3702310.457800001, 706399.9609000003 3702393.209000001, 706145.8113000002 3702387.218499999, 706059.1677999999 3702469.9673, 705805.0091000004 3702463.698000001, 705718.3377 3702546.4472, 705210.0869000005 3702534.209799999, 705123.3872999996 3702616.959000001, 704973.1052999999 3702613.173900001, 704973.1052999999 3702921.317500001, 708973.1052999999 3702921.317500001, 708973.1052999999 3700930.3265))",24
25,2.40114263158,75.7977740556,33.6005426329,77.7705479452,15808.1537296,15682782.4406,"POLYGON ((712973.1052999999 3698921.317500001, 709278.2559000002 3698921.317500001, 709276.8926999997 3698979.4263, 709190.1990999999 3699062.1855, 709164.2801000001 3700166.4462, 709077.5933999997 3700249.4538, 709069.6178000001 3700589.191199999, 708982.9221000001 3700671.948100001, 708976.8893999998 3700926.7031, 708973.1052999999 3700930.3265, 708973.1052999999 3702921.317500001, 712973.1052999999 3702921.317500001, 712973.1052999999 3698921.317500001))",25
26,2.47296791879,59.6475,41.23125,81.8978442416,16000.0,16000000.0,"POLYGON ((716973.1052999999 3698921.317500001, 712973.1052999999 3698921.317500001, 712973.1052999999 3702921.317500001, 716973.1052999999 3702921.317500001, 716973.1052999999 3698921.317500001))",26
27,2.94904017754,24.0075,30.853125,82.1697542533,16000.0,16000000.0,"POLYGON ((720973.1052999999 3698921.317500001, 716973.1052999999 3698921.317500001, 716973.1052999999 3702921.317500001, 720973.1052999999 3702921.317500001, 720973.1052999999 3698921.317500001))",27
28,0.406890980974,0.028125,58.831875,75.957659345,16000.0,16000000.0,"POLYGON ((724973.1052999999 3698921.317500001, 720973.1052999999 3698921.317500001, 720973.1052999999 3702921.317500001, 724973.1052999999 3702921.317500001, 724973.1052999999 3698921.317500001))",28
29,0.567569888873,0.0,78.08625,72.4905173381,16000.0,16000000.0,"POLYGON ((728973.1052999999 3698921.317500001, 724973.1052999999 3698921.317500001, 724973.1052999999 3702921.317500001, 728973.1052999999 3702921.317500001, 728973.1052999999 3698921.317500001))",29
30,0.956683161684,0.0,72.588439332,70.6495817999,14797.5218267,13560423.7956,"POLYGON ((732973.1052999999 3700581.978, 732847.1611000001 3700499.441299999, 732443.3223999999 3700294.1845, 732033.6224999996 3700098.723300001, 731637.8241999997 3699877.2511, 731262.1892999997 3699623.518300001, 730882.2806000002 3699376.411800001, 730499.2768999999 3699133.832599999, 730160.0685000001 3698921.317500001, 728973.1052999999 3698921.317500001, 728973.1052999999 3702921.317500001, 732973.1052999999 3702921.317500001, 732973.1052999999 3700581.978))",30
31,0.724398930167,0.0,31.1810745593,77.0843547224,7551.6689848,3125934.60545,"POLYGON ((732973.1052999999 3700581.978, 732973.1052999999 3702921.317500001, 734970.1528000003 3702921.317500001, 734958.5394000001 3702718.3967, 734830.7703999998 3702292.244100001, 734582.8551000003 3701911.8817, 734320.7863999996 3701542.627, 733991.8121999996 3701237.239, 733613.3749000002 3700984.8588, 733226.5784 3700748.09, 732973.1052999999 3700581.978))",31
32,0.0,0.0,0.0,73.1002252252,5020.70051367,772170.599073,"MULTIPOLYGON (((704973.1052999999 3702921.317500001, 704544.3645000001 3702921.317500001, 704522.5027999999 3702942.206599999, 704520.4995999997 3703027.213300001, 704433.7992000002 3703109.960999999, 704417.8647999996 3703789.4516, 704500.5508000003 3703876.466600001, 704496.5707 3704046.4496, 704662.0264999997 3704220.4767, 704660.0221999995 3704305.454600001, 704742.7087000003 3704392.4694, 704740.7237 3704477.1962, 704823.4104000004 3704564.210899999, 704821.4901999999 3704649.213500001, 704904.1484000003 3704736.201300001, 704902.1448999997 3704821.206599999, 704973.1052999999 3704895.880799999, 704973.1052999999 3702921.317500001)), ((704973.1052999999 3705592.157099999, 704973.1052999999 3705408.261299999, 704968.8964999998 3705587.7294, 704973.1052999999 3705592.157099999)))",32
33,0.304167641256,0.139110903698,0.144907191352,65.2896089644,15599.5730968,15527179.7004,"POLYGON ((708973.1052999999 3702921.317500001, 704973.1052999999 3702921.317500001, 704973.1052999999 3704895.880799999, 704984.8320000004 3704908.2212, 704973.1052999999 3705408.261299999, 704973.1052999999 3705592.157099999, 705051.5829999996 3705674.715700001, 705047.6034000004 3705844.723999999, 705295.7205999997 3706105.7084, 705293.7167999996 3706190.7127, 705376.4873000002 3706277.696, 705374.4752000002 3706362.450200001, 705457.1442 3706449.7149, 705455.1589000002 3706534.440199999, 705537.8474000003 3706621.4539, 705535.9278999995 3706706.482899999, 705618.6146999998 3706793.4408, 705616.6119999997 3706878.4725, 705657.3402000004 3706921.317500001, 708973.1052999999 3706921.317500001, 708973.1052999999 3702921.317500001))",33
34,1.81649094376,80.870625,45.410625,82.6596129307,16000.0,16000000.0,"POLYGON ((712973.1052999999 3702921.317500001, 708973.1052999999 3702921.317500001, 708973.1052999999 3706921.317500001, 712973.1052999999 3706921.317500001, 712973.1052999999 3702921.317500001))",34
35,1.92420439434,91.434375,32.895,78.7963756178,16000.0,16000000.0,"POLYGON ((716973.1052999999 3702921.317500001, 712973.1052999999 3702921.317500001, 712973.1052999999 3706921.317500001, 716973.1052999999 3706921.317500001, 716973.1052999999 3702921.317500001))",35
36,1.97395255655,81.860625,29.835,80.4050953516,16000.0,16000000.0,"POLYGON ((720973.1052999999 3702921.317500001, 716973.1052999999 3702921.317500001, 716973.1052999999 3706921.317500001, 720973.1052999999 3706921.317500001, 720973.1052999999 3702921.317500001))",36
37,0.716986167571,6.733125,72.601875,68.7986193763,16000.0,16000000.0,"POLYGON ((724973.1052999999 3702921.317500001, 720973.1052999999 3702921.317500001, 720973.1052999999 3706921.317500001, 724973.1052999999 3706921.317500001, 724973.1052999999 3702921.317500001))",37
38,0.216371839713,0.0,99.2475,72.9880819782,16000.0,16000000.0,"POLYGON ((728973.1052999999 3702921.317500001, 724973.1052999999 3702921.317500001, 724973.1052999999 3706921.317500001, 728973.1052999999 3706921.317500001, 728973.1052999999 3702921.317500001))",38
39,0.230126238931,0.0,66.234375,75.5536415666,16000.0,16000000.0,"POLYGON ((732973.1052999999 3702921.317500001, 728973.1052999999 3702921.317500001, 728973.1052999999 3706921.317500001, 732973.1052999999 3706921.317500001, 732973.1052999999 3702921.317500001))",39
40,0.849373931145,0.0,43.2629388806,77.4387822634,12538.6674916,8115260.06056,"POLYGON ((734970.1528000003 3702921.317500001, 732973.1052999999 3702921.317500001, 732973.1052999999 3706921.317500001, 735414.9353 3706921.317500001, 735278.1524999999 3706700.644400001, 735086.2599999998 3706292.710200001, 734972.9911000002 3705860.6241, 734945.7896999996 3705410.8914, 734924.9369000001 3704962.3873, 734927.2823999999 3704513.8146, 734939.2631000001 3704065.078600001, 734949.1612 3703616.411499999, 734984.2658000002 3703167.913000001, 734970.1528000003 3702921.317500001))",40
41,1.18587134198,0.0,0.0,76.838017145,14204.6833847,12110690.7068,"POLYGON ((708973.1052999999 3706921.317500001, 705657.3402000004 3706921.317500001, 705699.2999 3706965.458000001, 705673.3883999996 3708069.691, 705756.1332 3708156.702099999, 705840.8269999996 3708158.711999999, 706006.2045999998 3708332.6818, 705996.2589999996 3708757.442500001, 705909.5614999998 3708840.4627, 705907.5766000003 3708925.2141, 705820.8779999996 3709008.2061, 705802.8755999999 3709772.7212, 706299.1553999996 3710294.705, 706297.1239999998 3710379.735099999, 706710.7171999998 3710814.7049, 706708.7137000002 3710899.7337, 706729.2395000001 3710921.317500001, 708973.1052999999 3710921.317500001, 708973.1052999999 3706921.317500001))",41
42,1.19585217408,72.39375,22.60125,76.4468312208,16000.0,16000000.0,"POLYGON ((712973.1052999999 3706921.317500001, 708973.1052999999 3706921.317500001, 708973.1052999999 3710921.317500001, 712973.1052999999 3710921.317500001, 712973.1052999999 3706921.317500001))",42
43,1.39916256086,91.8225,40.111875,77.1281202593,16000.0,16000000.0,"POLYGON ((716973.1052999999 3706921.317500001, 712973.1052999999 3706921.317500001, 712973.1052999999 3710921.317500001, 716973.1052999999 3710921.317500001, 716973.1052999999 3706921.317500001))",43
44,1.84195364392,88.875,31.9725,77.9485294118,16000.0,16000000.0,"POLYGON ((720973.1052999999 3706921.317500001, 716973.1052999999 3706921.317500001, 716973.1052999999 3710921.317500001, 720973.1052999999 3710921.317500001, 720973.1052999999 3706921.317500001))",44
45,1.93097121987,58.0275,32.31,77.8973539563,16000.0,16000000.0,"POLYGON ((724973.1052999999 3706921.317500001, 720973.1052999999 3706921.317500001, 720973.1052999999 3710921.317500001, 724973.1052999999 3710921.317500001, 724973.1052999999 3706921.317500001))",45
46,0.376998282689,0.736875,68.225625,73.3805068889,16000.0,16000000.0,"POLYGON ((728973.1052999999 3706921.317500001, 724973.1052999999 3706921.317500001, 724973.1052999999 3710921.317500001, 728973.1052999999 3710921.317500001, 728973.1052999999 3706921.317500001))",46
47,0.60624397788,0.0,48.920625,77.0230651818,16000.0,16000000.0,"POLYGON ((732973.1052999999 3706921.317500001, 728973.1052999999 3706921.317500001, 728973.1052999999 3710921.317500001, 732973.1052999999 3710921.317500001, 732973.1052999999 3706921.317500001))",47
48,0.708366264799,0.0,68.7392852674,75.2445756837,14863.6233254,14053972.139,"POLYGON ((736973.1052999999 3709667.6393, 736868.1986999996 3709415.7689, 736681.9786 3709004.894400001, 736505.2286999999 3708592.1943, 736260.3318999996 3708213.523499999, 736012.1708000004 3707836.882099999, 735763.1818000004 3707461.1862, 735515.9014999997 3707084.2072, 735414.9353 3706921.317500001, 732973.1052999999 3706921.317500001, 732973.1052999999 3710921.317500001, 736973.1052999999 3710921.317500001, 736973.1052999999 3709667.6393))",48
49,1.13546503575,0.0,100.0,74.6807511737,2819.32391628,179292.235494,"POLYGON ((736973.1052999999 3709667.6393, 736973.1052999999 3710921.317500001, 737250.5140000004 3710921.317500001, 737199.4846999999 3710712.646199999, 737101.5875000004 3710274.3192, 737040.0566999996 3709828.382999999, 736973.1052999999 3709667.6393))",49
50,0.563501029711,0.0,0.0,75.35640599,14734.2854597,10861708.7062,"POLYGON ((708973.1052999999 3710921.317500001, 706729.2395000001 3710921.317500001, 706874.1512000002 3711073.698899999, 706868.1573000001 3711328.4506, 706781.4293 3711411.469599999, 706779.4431999996 3711496.191500001, 706692.7426000005 3711579.2093, 706686.7477000002 3711833.9595, 706600.0734999999 3711916.947899999, 706590.0603999998 3712341.4746, 706503.3855999997 3712424.462400001, 706499.3657999998 3712594.183800001, 706412.6914999997 3712677.198799999, 706404.6901000002 3713016.972899999, 706318.0060000001 3713099.7095, 706313.9946999997 3713269.7074, 706227.3103 3713352.443700001, 706225.3054 3713437.4702, 705878.5559999999 3713768.941, 705876.5701000001 3713853.7162, 705703.1254000003 3714019.4663, 705699.1679999996 3714189.460200001, 705612.4266999997 3714272.1964, 705606.4813999999 3714526.9365, 705519.8044999996 3714609.948000001, 705517.7986000003 3714694.973200001, 705344.3517000005 3714860.7203, 705259.6722999997 3714858.4562, 705258.1906000003 3714921.317500001, 708973.1052999999 3714921.317500001, 708973.1052999999 3710921.317500001))",50
51,1.18768108613,48.915,21.40875,74.7510743802,16000.0,16000000.0,"POLYGON ((712973.1052999999 3710921.317500001, 708973.1052999999 3710921.317500001, 708973.1052999999 3714921.317500001, 712973.1052999999 3714921.317500001, 712973.1052999999 3710921.317500001))",51
52,1.09293741446,92.16,37.760625,78.0,16000.0,16000000.0,"POLYGON ((716973.1052999999 3710921.317500001, 712973.1052999999 3710921.317500001, 712973.1052999999 3714921.317500001, 716973.1052999999 3714921.317500001, 716973.1052999999 3710921.317500001))",52
53,2.32411722097,84.819375,26.35875,77.7226521648,16000.0,16000000.0,"POLYGON ((720973.1052999999 3710921.317500001, 716973.1052999999 3710921.317500001, 716973.1052999999 3714921.317500001, 720973.1052999999 3714921.317500001, 720973.1052999999 3710921.317500001))",53
54,1.30114515695,63.523125,29.649375,82.8427631579,16000.0,16000000.0,"POLYGON ((724973.1052999999 3710921.317500001, 720973.1052999999 3710921.317500001, 720973.1052999999 3714921.317500001, 724973.1052999999 3714921.317500001, 724973.1052999999 3710921.317500001))",54
55,1.36031734776,6.688125,27.455625,78.005156881,16000.0,16000000.0,"POLYGON ((728973.1052999999 3710921.317500001, 724973.1052999999 3710921.317500001, 724973.1052999999 3714921.317500001, 728973.1052999999 3714921.317500001, 728973.1052999999 3710921.317500001))",55
56,0.585776528896,0.19125,79.970625,74.3703535554,16000.0,16000000.0,"POLYGON ((732973.1052999999 3710921.317500001, 728973.1052999999 3710921.317500001, 728973.1052999999 3714921.317500001, 732973.1052999999 3714921.317500001, 732973.1052999999 3710921.317500001))",56
57,0.586811282554,0.0,42.3794541461,76.9375072063,15673.1639281,15674812.5568,"POLYGON ((736973.1052999999 3713594.849300001, 736973.1052999999 3710921.317500001, 732973.1052999999 3710921.317500001, 732973.1052999999 3714921.317500001, 736578.6698000003 3714921.317500001, 736612.6788999997 3714591.399800001, 736731.0643999996 3714158.612299999, 736902.5225999998 3713742.1523, 736973.1052999999 3713594.849300001))",57
